Koło;Nazwisko;Imię ;1-31;1-35;1-40;1-56;1-57;1-64;1-89;1-126;1-139;1-140;2-8;3-15;5-4;5-15;5-28;6-14;6-16;7-11;8-7;8-11;9-16;9-17;9-18;9-22;9-25;9-26;10-8;10-9;10-11;10-15;10-18;10-19;11-8;11-11;11-13;11-16;11-44;11-48;11-55;12-13;12-14;12-24;12-26;12-27;12-28;14-18;14-19;14-20;14-29;14-36;15-27;15-35;15-50;16-6;16-7;16-17;16-21;16-63;16-82
KO;Jaśkowiec;Dominik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Jazłowiecka;Danuta;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;NIEOBECNY;NIEOBECNY;NIEOBECNY;NIEOBECNY;NIEOBECNY;NIEOBECNY;NIEOBECNY;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;NIEOBECNY;NIEOBECNY;NIEOBECNY;NIEOBECNY;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;NIEOBECNY;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Józefaciuk;Marcin;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kandyba;Piotr;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Karnowski;Jacek;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;NIEOBECNY;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Karolewska;Iwona;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kierzek-Koperska;Katarzyna;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;NIEOBECNY;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kluzik-Rostkowska;Joanna;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kołodziej;Ewa;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kołodziejczak;Magdalena;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kołodziejczak;Michał;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;NIEOBECNY;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;NIEOBECNY;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Konwiński;Zbigniew;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kostuś;Tomasz;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Koszutska;Urszula;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kot;Aleksandra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kowal;Paweł;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kozłowska;Iwona;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Koźlakiewicz;Maria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Krawczyk;Michał;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Krawczyk;Iwona;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Kropiwnicki;Robert;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Król;Wojciech;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Królak;Katarzyna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Krząkała;Marek;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Krzemiński;Adam;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Krzywonos-Strycharska;Henryka;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;NIEOBECNY;NIEOBECNY;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;NIEOBECNY;NIEOBECNY;NIEOBECNY;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Lachowicz;Piotr;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Lamczyk;Stanisław;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;NIEOBECNY;NIEOBECNY;NIEOBECNY;NIEOBECNY;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Lasek;Maciej;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Lenartowicz;Gabriela;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;NIEOBECNY;NIEOBECNY;NIEOBECNY;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Leszczyna;Izabela;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Lisowska;Bożena;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Lubnauer;Katarzyna;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Łącki;Artur;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;WSTRZYMAŁ SIĘ;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;NIEOBECNY;ZA;ZA;ZA;ZA;ZA
KO;Łepkowska-Gołaś;Alicja;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;NIEOBECNY;NIEOBECNY;NIEOBECNY;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Łoboda;Dorota;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Łośko;Magdalena;;;;;;;;;;;;;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Łuczak;Alicja;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Łuczak;Krystian;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Marchewka;Arkadiusz;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Marek;Dorota;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;NIEOBECNY;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Masełko;Paweł;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Matusik-Lipiec;Katarzyna;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Meysztowicz;Jerzy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Mieszkowski;Krzysztof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Mroczek;Czesław;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Myrcha;Arkadiusz;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Napieralski;Grzegorz;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Niedziela;Dorota;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;NIEOBECNY;NIEOBECNY;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Niedźwiedzki;Jacek;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
KO;Niemczyk;Małgorzata;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;PRZECIW;ZA;ZA;PRZECIW;ZA;ZA;ZA;PRZECIW;PRZECIW;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA;ZA
